address,Date,long,lat,AlertLevel
南投縣國姓鄉長豐村,2020-05-22 16:46,120.8556366,24.0976559,y
南投縣國姓鄉大旗村,2020-05-22 16:46,120.8527655,24.0582434,y
南投縣國姓鄉乾溝村,2020-05-22 16:46,120.8211796,24.0412262,y
南投縣國姓鄉柑林村,2020-05-22 16:46,120.844152,24.0040791,y
南投縣國姓鄉南港村,2020-05-22 16:46,120.8613785,23.9415082,y
南投縣國姓鄉北港村,2020-05-22 16:46,120.9245216,24.0822999,y
南投縣國姓鄉長福村,2020-05-22 16:46,120.8929541,24.0920106,y
南投縣名間鄉仁和村,2020-05-22 16:46,120.7206251,23.852337,y
南投縣水里鄉新興村,2020-05-22 16:46,120.8613785,23.7919524,y
南投縣水里鄉新城村,2020-05-22 16:46,120.8412807,23.8257673,y
南投縣水里鄉玉峰村,2020-05-22 16:46,120.8326663,23.79294,y
南投縣水里鄉興隆村,2020-05-22 16:46,120.844152,23.7583539,y
南投縣水里鄉上安村,2020-05-22 16:46,120.8642493,23.7298886,y
南投縣水里鄉郡坑村,2020-05-22 16:46,120.8671201,23.742611,y
南投縣水里鄉新山村,2020-05-22 16:46,120.8699908,23.7660158,y
南投縣水里鄉頂崁村,2020-05-22 16:46,120.8786026,23.793493,y
南投縣水里鄉民和村,2020-05-22 16:46,120.9130435,23.8072448,y
南投縣水里鄉鉅工村,2020-05-22 16:46,120.8642493,23.815356,y
南投縣信義鄉潭南村,2020-05-22 16:46,120.9474747,23.8209794,y
南投縣信義鄉地利村,2020-05-22 16:46,121.1481284,23.7817117,y
南投縣信義鄉雙龍村,2020-05-22 16:46,121.0564425,23.7167809,y
南投縣信義鄉人和村,2020-05-22 16:46,120.9302603,23.7126695,y
南投縣信義鄉明德村,2020-05-22 16:46,120.8786026,23.6973495,y
南投縣信義鄉豐丘村,2020-05-22 16:46,120.9532123,23.6221827,y
南投縣信義鄉自強村,2020-05-22 16:46,120.844152,23.6621829,y
南投縣信義鄉羅娜村,2020-05-22 16:46,120.8585076,23.6136184,y
南投縣信義鄉同富村,2020-05-22 16:46,120.8843434,23.5304918,y
南投縣信義鄉東埔村,2020-05-22 16:46,121.0105733,23.5561712,y
南投縣名間鄉萬丹村,2020-05-22 16:46,120.7148767,23.8749881,y
南投縣水里鄉水里村,2020-05-22 16:46,120.8527655,23.8285746,y
南投縣信義鄉望美村,2020-05-22 16:46,120.8900839,23.6093609,y
南投縣國姓鄉福龜村,2020-05-22 16:46,120.8240513,24.0112093,y
南投縣國姓鄉大石村,2020-05-22 16:46,120.8585076,23.9875411,y
臺南市南化區關山里,2020-05-22 16:46,120.5854674,23.1672655,y
臺南市南化區玉山里,2020-05-22 16:46,120.5394232,23.0913916,y
屏東縣霧臺鄉霧臺村,2020-05-22 16:46,120.7177509,22.7376519,y
屏東縣霧臺鄉阿禮村,2020-05-22 16:46,120.8154358,22.7329688,y
屏東縣瑪家鄉北葉村,2020-05-22 16:46,120.6602534,22.6962912,y
屏東縣瑪家鄉佳義村,2020-05-22 16:46,120.6602534,22.6534688,y
屏東縣泰武鄉萬安村,2020-05-22 16:46,120.671755,22.6296354,y
屏東縣泰武鄉佳平村,2020-05-22 16:46,120.6487508,22.6130661,y
屏東縣泰武鄉平和村,2020-05-22 16:46,120.6372471,22.5619482,y
屏東縣來義鄉古樓村,2020-05-22 16:46,120.6516265,22.540194,y
屏東縣來義鄉文樂村,2020-05-22 16:46,120.6372471,22.4869969,y
屏東縣來義鄉望嘉村,2020-05-22 16:46,120.6257423,22.4679882,y
屏東縣獅子鄉南世村,2020-05-22 16:46,120.7464897,22.3410576,y
屏東縣獅子鄉內獅村,2020-05-22 16:46,120.7234992,22.3030634,y
屏東縣獅子鄉獅子村,2020-05-22 16:46,120.7234992,22.2388635,y
屏東縣獅子鄉丹路村,2020-05-22 16:46,120.769476,22.2078918,y
屏東縣獅子鄉竹坑村,2020-05-22 16:46,120.7177509,22.1491091,y
屏東縣獅子鄉內文村,2020-05-22 16:46,120.8326663,22.2214408,y
屏東縣獅子鄉草埔村,2020-05-22 16:46,120.792458,22.2458794,y
屏東縣瑪家鄉涼山村,2020-05-22 16:46,120.6487508,22.6773051,y
屏東縣泰武鄉泰武村,2020-05-22 16:46,120.7234992,22.6026761,y
苗栗縣泰安鄉八卦村,2020-05-22 16:46,120.9474747,24.4933041,y
苗栗縣泰安鄉錦水村,2020-05-22 16:46,120.9991032,24.4656205,y
苗栗縣泰安鄉清安村,2020-05-22 16:46,120.9359987,24.4425607,y
苗栗縣泰安鄉中興村,2020-05-22 16:46,120.9761599,24.4281549,y
苗栗縣泰安鄉士林村,2020-05-22 16:46,120.9245216,24.3491218,y
苗栗縣泰安鄉象鼻村,2020-05-22 16:46,120.9704234,24.3601195,y
苗栗縣泰安鄉梅園村,2020-05-22 16:46,121.1022942,24.4315537,y
高雄市甲仙區小林里,2020-05-22 16:46,120.6545022,23.1524906,y
高雄市甲仙區關山里,2020-05-22 16:46,120.6257423,23.1211753,y
高雄市甲仙區和安里,2020-05-22 16:46,120.5912217,23.0964219,y
高雄市甲仙區大田里,2020-05-22 16:46,120.5682028,23.0691953,y
高雄市甲仙區東安里,2020-05-22 16:46,120.6257423,23.0890537,y
高雄市杉林區木梓里,2020-05-22 16:46,120.5489495,22.9998593,y
高雄市杉林區集來里,2020-05-22 16:46,120.5912217,23.0107412,y
高雄市美濃區中圳里,2020-05-22 16:46,120.5451797,22.9241018,y
高雄市美濃區福安里,2020-05-22 16:46,120.5192737,22.8947562,y
高雄市美濃區獅山里,2020-05-22 16:46,120.5710804,22.857021,y
高雄市美濃區廣林里,2020-05-22 16:46,120.6084832,22.9481687,y
高雄市桃源區梅山里,2020-05-22 16:46,120.9187827,23.3627134,y
高雄市桃源區復興里,2020-05-22 16:46,120.792458,23.229804,y
高雄市甲仙區西安里,2020-05-22 16:46,120.6142365,23.0593858,y
高雄市桃源區拉芙蘭里,2020-05-22 16:46,120.8384093,23.2412513,y
嘉義縣梅山鄉龍眼村,2020-05-22 16:46,120.634371,23.5823212,y
嘉義縣梅山鄉圳南村,2020-05-22 16:46,120.5940988,23.5750006,y
嘉義縣梅山鄉安靖村,2020-05-22 16:46,120.5768354,23.5466177,y
嘉義縣竹崎鄉文峰村,2020-05-22 16:46,120.617113,23.5004285,y
嘉義縣竹崎鄉緞繻村,2020-05-22 16:46,120.5998528,23.536282,y
嘉義縣竹崎鄉桃源村,2020-05-22 16:46,120.6027296,23.4794511,y
嘉義縣竹崎鄉塘興村,2020-05-22 16:46,120.5825901,23.4971876,y
嘉義縣番路鄉大湖村,2020-05-22 16:46,120.6257423,23.4744752,y
嘉義縣番路鄉下坑村,2020-05-22 16:46,120.5480578,23.467158,y
嘉義縣番路鄉觸口村,2020-05-22 16:46,120.5998528,23.4399219,y
嘉義縣番路鄉公興村,2020-05-22 16:46,120.6257423,23.4209502,y
嘉義縣番路鄉公田村,2020-05-22 16:46,120.6487508,23.4480903,y
嘉義縣中埔鄉東興村,2020-05-22 16:46,120.5451797,23.3526295,y
嘉義縣中埔鄉石弄村,2020-05-22 16:46,120.5682028,23.4012336,y
嘉義縣大埔鄉永樂村,2020-05-22 16:46,120.5624474,23.3221434,y
嘉義縣阿里山鄉豐山村,2020-05-22 16:46,120.7637298,23.5835797,y
嘉義縣中埔鄉中崙村,2020-05-22 16:46,120.5682028,23.3691037,y
嘉義縣中埔鄉瑞豐村,2020-05-22 16:46,120.5336665,23.3979522,y
嘉義縣大埔鄉茄苳村,2020-05-22 16:46,120.6084832,23.2480074,y
嘉義縣大埔鄉大埔村,2020-05-22 16:46,120.5998528,23.295369,y
嘉義縣竹崎鄉中和村,2020-05-22 16:46,120.6947551,23.4916291,y
嘉義縣大埔鄉和平村,2020-05-22 16:46,120.6084832,23.3122528,y
嘉義縣阿里山鄉十字村,2020-05-22 16:46,120.7407425,23.5030329,y
嘉義縣竹崎鄉復金村,2020-05-22 16:46,120.5682028,23.5297453,y
南投縣信義鄉神木村,2020-05-22 18:33,120.8384093,23.5191652,r
南投縣仁愛鄉發祥村,2020-05-22 18:33,121.1481284,24.1654303,r
屏東縣霧臺鄉霧臺村,2020-05-22 18:33,120.7177509,22.7376519,r
屏東縣霧臺鄉阿禮村,2020-05-22 18:33,120.8154358,22.7329688,r
屏東縣三地門鄉青葉村,2020-05-22 18:33,120.6458749,22.8518939,r
屏東縣三地門鄉青山村,2020-05-22 18:33,120.6602534,22.8247574,r
屏東縣三地門鄉安坡村,2020-05-22 18:33,120.6372471,22.7975102,r
屏東縣三地門鄉口社村,2020-05-22 18:33,120.6602534,22.77123,r
屏東縣三地門鄉達來村,2020-05-22 18:33,120.6947551,22.721115,r
屏東縣瑪家鄉北葉村,2020-05-22 18:33,120.6602534,22.6962912,r
屏東縣瑪家鄉佳義村,2020-05-22 18:33,120.6602534,22.6534688,r
屏東縣瑪家鄉瑪家村,2020-05-22 18:33,120.6947551,22.6783035,r
屏東縣來義鄉來義村,2020-05-22 18:33,120.7234992,22.517071,r
屏東縣來義鄉義林村,2020-05-22 18:33,120.671755,22.5439979,r
屏東縣來義鄉古樓村,2020-05-22 18:33,120.6516265,22.540194,r
屏東縣來義鄉丹林村,2020-05-22 18:33,120.6487508,22.5167079,r
屏東縣來義鄉文樂村,2020-05-22 18:33,120.6372471,22.4869969,r
屏東縣來義鄉望嘉村,2020-05-22 18:33,120.6257423,22.4679882,r
屏東縣瑪家鄉涼山村,2020-05-22 18:33,120.6487508,22.6773051,r
屏東縣泰武鄉泰武村,2020-05-22 18:33,120.7234992,22.6026761,r
高雄市那瑪夏區達卡努瓦里,2020-05-22 18:33,120.7464897,23.2825134,r
高雄市那瑪夏區瑪雅里,2020-05-22 18:33,120.7234992,23.2446821,r
高雄市那瑪夏區南沙魯里,2020-05-22 18:33,120.7005044,23.2068329,r
高雄市桃源區建山里,2020-05-22 18:33,120.6803806,23.1121593,r
高雄市六龜區寶來里,2020-05-22 18:33,120.6947551,23.1171059,r
高雄市六龜區文武里,2020-05-22 18:33,120.6372471,22.9688234,r
高雄市六龜區大津里,2020-05-22 18:33,120.6516265,22.9095572,r
高雄市六龜區中興里,2020-05-22 18:33,120.6602534,22.9853359,r
高雄市六龜區興龍里,2020-05-22 18:33,120.6602534,23.0067458,r
高雄市六龜區新發里,2020-05-22 18:33,120.7005044,23.0570153,r
高雄市茂林區多納里,2020-05-22 18:33,120.7809676,22.9221243,r
高雄市茂林區茂林里,2020-05-22 18:33,120.671755,22.8865459,r
高雄市桃源區桃源里,2020-05-22 18:33,120.769476,23.1492014,r
高雄市桃源區勤和里,2020-05-22 18:33,120.8154358,23.1820712,r
高雄市茂林區萬山里,2020-05-22 18:33,120.6832556,22.9376188,r
高雄市桃源區高中里,2020-05-22 18:33,120.7234992,23.1376904,r
高雄市六龜區荖濃里,2020-05-22 18:33,120.6545022,23.0668511,r
高雄市六龜區六龜里,2020-05-22 18:33,120.6286186,23.0161658,r
嘉義縣竹崎鄉光華村,2020-05-22 18:33,120.6602534,23.4777083,r
嘉義縣阿里山鄉樂野村,2020-05-22 18:33,120.7062535,23.4570375,r
嘉義縣阿里山鄉達邦村,2020-05-22 18:33,120.7809676,23.4354677,r
嘉義縣阿里山鄉里佳村,2020-05-22 18:33,120.8036725,23.5112942,r
嘉義縣阿里山鄉山美村,2020-05-22 18:33,120.6775054,23.3830102,r
嘉義縣梅山鄉瑞峰村,2020-05-22 18:33,120.671755,23.5608233,r
嘉義縣梅山鄉瑞里村,2020-05-22 18:33,120.671755,23.5394221,r
嘉義縣阿里山鄉茶山村,2020-05-22 18:33,120.6775054,23.3187998,r
嘉義縣梅山鄉太和村,2020-05-22 18:33,120.7177509,23.5401234,r
嘉義縣阿里山鄉來吉村,2020-05-22 18:33,120.7637298,23.5301127,r
嘉義縣阿里山鄉新美村,2020-05-22 18:33,120.7234992,23.3302708,r
臺中市和平區達觀里,2020-05-22 18:33,120.9991032,24.3163206,y
臺中市和平區自由里,2020-05-22 18:33,120.9359987,24.271845,y
臺中市和平區南勢里,2020-05-22 18:33,120.8900839,24.1860717,y
臺中市和平區天輪里,2020-05-22 18:33,120.9302603,24.1397262,y
臺中市和平區博愛里,2020-05-22 18:33,121.0105733,24.1964124,y
臺中市和平區平等里,2020-05-22 18:33,121.3312882,24.3367807,y
臺中市和平區梨山里,2020-05-22 18:33,121.193945,24.2829028,y
南投縣仁愛鄉新生村,2020-05-22 18:33,121.0564425,24.1007866,y
南投縣仁愛鄉互助村,2020-05-22 18:33,120.9589496,24.0746122,y
南投縣仁愛鄉南豐村,2020-05-22 18:33,121.067907,24.0235646,y
南投縣仁愛鄉親愛村,2020-05-22 18:33,121.1564739,24.0400612,y
南投縣仁愛鄉萬豐村,2020-05-22 18:33,121.067907,23.938244,y
南投縣仁愛鄉法治村,2020-05-22 18:33,121.067907,23.8529148,y
南投縣仁愛鄉春陽村,2020-05-22 18:33,121.1538564,24.0096116,y
南投縣仁愛鄉精英村,2020-05-22 18:33,121.1855502,24.0347416,y
南投縣水里鄉車埕村,2020-05-22 18:33,120.8556366,23.8519782,y
南投縣國姓鄉長流村,2020-05-22 18:33,120.8642493,24.0717089,y
南投縣國姓鄉長豐村,2020-05-22 18:33,120.8556366,24.0976559,y
南投縣國姓鄉大旗村,2020-05-22 18:33,120.8527655,24.0582434,y
南投縣國姓鄉乾溝村,2020-05-22 18:33,120.8211796,24.0412262,y
南投縣國姓鄉柑林村,2020-05-22 18:33,120.844152,24.0040791,y
南投縣國姓鄉南港村,2020-05-22 18:33,120.8613785,23.9415082,y
南投縣國姓鄉北港村,2020-05-22 18:33,120.9245216,24.0822999,y
南投縣國姓鄉長福村,2020-05-22 18:33,120.8929541,24.0920106,y
南投縣名間鄉仁和村,2020-05-22 18:33,120.7206251,23.852337,y
南投縣水里鄉新興村,2020-05-22 18:33,120.8613785,23.7919524,y
南投縣水里鄉新城村,2020-05-22 18:33,120.8412807,23.8257673,y
南投縣水里鄉玉峰村,2020-05-22 18:33,120.8326663,23.79294,y
南投縣水里鄉興隆村,2020-05-22 18:33,120.844152,23.7583539,y
南投縣水里鄉上安村,2020-05-22 18:33,120.8642493,23.7298886,y
南投縣水里鄉郡坑村,2020-05-22 18:33,120.8671201,23.742611,y
南投縣水里鄉新山村,2020-05-22 18:33,120.8699908,23.7660158,y
南投縣水里鄉頂崁村,2020-05-22 18:33,120.8786026,23.793493,y
南投縣水里鄉民和村,2020-05-22 18:33,120.9130435,23.8072448,y
南投縣水里鄉鉅工村,2020-05-22 18:33,120.8642493,23.815356,y
南投縣信義鄉潭南村,2020-05-22 18:33,120.9474747,23.8209794,y
南投縣信義鄉地利村,2020-05-22 18:33,121.1481284,23.7817117,y
南投縣信義鄉雙龍村,2020-05-22 18:33,121.0564425,23.7167809,y
南投縣信義鄉人和村,2020-05-22 18:33,120.9302603,23.7126695,y
南投縣信義鄉明德村,2020-05-22 18:33,120.8786026,23.6973495,y
南投縣信義鄉豐丘村,2020-05-22 18:33,120.9532123,23.6221827,y
南投縣信義鄉自強村,2020-05-22 18:33,120.844152,23.6621829,y
南投縣信義鄉羅娜村,2020-05-22 18:33,120.8585076,23.6136184,y
南投縣信義鄉同富村,2020-05-22 18:33,120.8843434,23.5304918,y
南投縣信義鄉東埔村,2020-05-22 18:33,121.0105733,23.5561712,y
南投縣名間鄉萬丹村,2020-05-22 18:33,120.7148767,23.8749881,y
南投縣水里鄉水里村,2020-05-22 18:33,120.8527655,23.8285746,y
南投縣信義鄉望美村,2020-05-22 18:33,120.8900839,23.6093609,y
南投縣國姓鄉福龜村,2020-05-22 18:33,120.8240513,24.0112093,y
南投縣國姓鄉大石村,2020-05-22 18:33,120.8585076,23.9875411,y
臺南市南化區關山里,2020-05-22 18:33,120.5854674,23.1672655,y
臺南市南化區玉山里,2020-05-22 18:33,120.5394232,23.0913916,y
屏東縣泰武鄉萬安村,2020-05-22 18:33,120.671755,22.6296354,y
屏東縣泰武鄉佳平村,2020-05-22 18:33,120.6487508,22.6130661,y
屏東縣泰武鄉平和村,2020-05-22 18:33,120.6372471,22.5619482,y
屏東縣春日鄉力里村,2020-05-22 18:33,120.7062535,22.4190281,y
屏東縣春日鄉歸崇村,2020-05-22 18:33,120.6487508,22.4096445,y
屏東縣春日鄉古華村,2020-05-22 18:33,120.6602534,22.3537155,y
屏東縣獅子鄉南世村,2020-05-22 18:33,120.7464897,22.3410576,y
屏東縣獅子鄉內獅村,2020-05-22 18:33,120.7234992,22.3030634,y
屏東縣獅子鄉獅子村,2020-05-22 18:33,120.7234992,22.2388635,y
屏東縣獅子鄉丹路村,2020-05-22 18:33,120.769476,22.2078918,y
屏東縣獅子鄉竹坑村,2020-05-22 18:33,120.7177509,22.1491091,y
屏東縣獅子鄉內文村,2020-05-22 18:33,120.8326663,22.2214408,y
屏東縣獅子鄉草埔村,2020-05-22 18:33,120.792458,22.2458794,y
苗栗縣泰安鄉八卦村,2020-05-22 18:33,120.9474747,24.4933041,y
苗栗縣泰安鄉錦水村,2020-05-22 18:33,120.9991032,24.4656205,y
苗栗縣泰安鄉清安村,2020-05-22 18:33,120.9359987,24.4425607,y
苗栗縣泰安鄉中興村,2020-05-22 18:33,120.9761599,24.4281549,y
苗栗縣泰安鄉士林村,2020-05-22 18:33,120.9245216,24.3491218,y
苗栗縣泰安鄉象鼻村,2020-05-22 18:33,120.9704234,24.3601195,y
苗栗縣泰安鄉梅園村,2020-05-22 18:33,121.1022942,24.4315537,y
高雄市甲仙區小林里,2020-05-22 18:33,120.6545022,23.1524906,y
高雄市甲仙區關山里,2020-05-22 18:33,120.6257423,23.1211753,y
高雄市甲仙區和安里,2020-05-22 18:33,120.5912217,23.0964219,y
高雄市甲仙區大田里,2020-05-22 18:33,120.5682028,23.0691953,y
高雄市甲仙區東安里,2020-05-22 18:33,120.6257423,23.0890537,y
高雄市杉林區木梓里,2020-05-22 18:33,120.5489495,22.9998593,y
高雄市杉林區集來里,2020-05-22 18:33,120.5912217,23.0107412,y
高雄市美濃區中圳里,2020-05-22 18:33,120.5451797,22.9241018,y
高雄市美濃區福安里,2020-05-22 18:33,120.5192737,22.8947562,y
高雄市美濃區獅山里,2020-05-22 18:33,120.5710804,22.857021,y
高雄市美濃區廣林里,2020-05-22 18:33,120.6084832,22.9481687,y
高雄市桃源區梅山里,2020-05-22 18:33,120.9187827,23.3627134,y
高雄市桃源區復興里,2020-05-22 18:33,120.792458,23.229804,y
高雄市甲仙區西安里,2020-05-22 18:33,120.6142365,23.0593858,y
高雄市桃源區拉芙蘭里,2020-05-22 18:33,120.8384093,23.2412513,y
嘉義縣梅山鄉龍眼村,2020-05-22 18:33,120.634371,23.5823212,y
嘉義縣梅山鄉圳南村,2020-05-22 18:33,120.5940988,23.5750006,y
嘉義縣梅山鄉安靖村,2020-05-22 18:33,120.5768354,23.5466177,y
嘉義縣竹崎鄉文峰村,2020-05-22 18:33,120.617113,23.5004285,y
嘉義縣竹崎鄉緞繻村,2020-05-22 18:33,120.5998528,23.536282,y
嘉義縣竹崎鄉桃源村,2020-05-22 18:33,120.6027296,23.4794511,y
嘉義縣竹崎鄉塘興村,2020-05-22 18:33,120.5825901,23.4971876,y
嘉義縣番路鄉大湖村,2020-05-22 18:33,120.6257423,23.4744752,y
嘉義縣番路鄉下坑村,2020-05-22 18:33,120.5480578,23.467158,y
嘉義縣番路鄉觸口村,2020-05-22 18:33,120.5998528,23.4399219,y
嘉義縣番路鄉公興村,2020-05-22 18:33,120.6257423,23.4209502,y
嘉義縣番路鄉公田村,2020-05-22 18:33,120.6487508,23.4480903,y
嘉義縣中埔鄉東興村,2020-05-22 18:33,120.5451797,23.3526295,y
嘉義縣中埔鄉石弄村,2020-05-22 18:33,120.5682028,23.4012336,y
嘉義縣大埔鄉永樂村,2020-05-22 18:33,120.5624474,23.3221434,y
嘉義縣阿里山鄉豐山村,2020-05-22 18:33,120.7637298,23.5835797,y
嘉義縣中埔鄉中崙村,2020-05-22 18:33,120.5682028,23.3691037,y
嘉義縣中埔鄉瑞豐村,2020-05-22 18:33,120.5336665,23.3979522,y
嘉義縣大埔鄉茄苳村,2020-05-22 18:33,120.6084832,23.2480074,y
嘉義縣大埔鄉大埔村,2020-05-22 18:33,120.5998528,23.295369,y
嘉義縣竹崎鄉中和村,2020-05-22 18:33,120.6947551,23.4916291,y
嘉義縣大埔鄉和平村,2020-05-22 18:33,120.6084832,23.3122528,y
嘉義縣阿里山鄉十字村,2020-05-22 18:33,120.7407425,23.5030329,y
嘉義縣竹崎鄉復金村,2020-05-22 18:33,120.5682028,23.5297453,y
臺中市和平區博愛里,2020-05-22 21:18,121.0105733,24.1964124,r
南投縣信義鄉神木村,2020-05-22 21:18,120.8384093,23.5191652,r
南投縣仁愛鄉發祥村,2020-05-22 21:18,121.1481284,24.1654303,r
屏東縣霧臺鄉霧臺村,2020-05-22 21:18,120.7177509,22.7376519,r
屏東縣霧臺鄉阿禮村,2020-05-22 21:18,120.8154358,22.7329688,r
屏東縣三地門鄉青葉村,2020-05-22 21:18,120.6458749,22.8518939,r
屏東縣三地門鄉青山村,2020-05-22 21:18,120.6602534,22.8247574,r
屏東縣三地門鄉安坡村,2020-05-22 21:18,120.6372471,22.7975102,r
屏東縣三地門鄉口社村,2020-05-22 21:18,120.6602534,22.77123,r
屏東縣三地門鄉達來村,2020-05-22 21:18,120.6947551,22.721115,r
屏東縣瑪家鄉北葉村,2020-05-22 21:18,120.6602534,22.6962912,r
屏東縣瑪家鄉佳義村,2020-05-22 21:18,120.6602534,22.6534688,r
屏東縣瑪家鄉瑪家村,2020-05-22 21:18,120.6947551,22.6783035,r
屏東縣來義鄉來義村,2020-05-22 21:18,120.7234992,22.517071,r
屏東縣來義鄉義林村,2020-05-22 21:18,120.671755,22.5439979,r
屏東縣來義鄉古樓村,2020-05-22 21:18,120.6516265,22.540194,r
屏東縣來義鄉丹林村,2020-05-22 21:18,120.6487508,22.5167079,r
屏東縣來義鄉文樂村,2020-05-22 21:18,120.6372471,22.4869969,r
屏東縣來義鄉望嘉村,2020-05-22 21:18,120.6257423,22.4679882,r
屏東縣瑪家鄉涼山村,2020-05-22 21:18,120.6487508,22.6773051,r
屏東縣泰武鄉泰武村,2020-05-22 21:18,120.7234992,22.6026761,r
高雄市那瑪夏區達卡努瓦里,2020-05-22 21:18,120.7464897,23.2825134,r
高雄市那瑪夏區瑪雅里,2020-05-22 21:18,120.7234992,23.2446821,r
高雄市那瑪夏區南沙魯里,2020-05-22 21:18,120.7005044,23.2068329,r
高雄市美濃區獅山里,2020-05-22 21:18,120.5710804,22.857021,r
高雄市桃源區建山里,2020-05-22 21:18,120.6803806,23.1121593,r
高雄市六龜區寶來里,2020-05-22 21:18,120.6947551,23.1171059,r
高雄市六龜區文武里,2020-05-22 21:18,120.6372471,22.9688234,r
高雄市六龜區大津里,2020-05-22 21:18,120.6516265,22.9095572,r
高雄市六龜區中興里,2020-05-22 21:18,120.6602534,22.9853359,r
